created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Jan 16 09:45:18 +0000 2024;1747193297251283333;"Klo law of attraction itu bener, prabowo dah dari dulu jadi presiden";11;19;83;336;in;135888050;1747193297251283333;syarafmaulini;https://twitter.com/syarafmaulini/status/1747193297251283333
Tue Jan 16 09:28:47 +0000 2024;1747189143963332657;"Yang bener aje, rugi dong plih Pak prabowo. Buktinya aja videotron ditakedown. Yang nuduh #TerorisBomBaliDukung4nies sebaiknya ngaca dulu deh. Kasus KM 50 Rohingya Kanjuruhan Usut dulu noh Diatas. Kreativitas dibatasi Demokrasi terdegradasi #PahitManiesAlwaysWithAnies #FokusAMIN https://t.co/zxpqV5ROOr";6;13;59;245;in;2644956787;1747189143963332657;leonhart0310;https://twitter.com/leonhart0310/status/1747189143963332657
Tue Jan 16 09:27:18 +0000 2024;1747188770850697514;"Pohon Besar Ambruk di Depan Rumah Prabowo Subianto https://t.co/mz069Uj4Ra";110;156;117;509;in;17128975;1747188770850697514;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1747188770850697514
Tue Jan 16 09:12:58 +0000 2024;1747185163090678042;"Penyebab Pohon Tumbang di Depan Rumah Prabowo Bukan karena Angin atau Hujan, Lalu? https://t.co/NCxWkiVSOA";14;82;36;122;in;3319260420;1747185163090678042;geloraco;https://twitter.com/geloraco/status/1747185163090678042
Tue Jan 16 09:09:55 +0000 2024;1747184396665545153;"Sepakat, KamuKita MASbowoGBRAN dipercaya mumpuni utk selesaikan masalah yang dihadapi bangsa, dengan menemukan solusi yang pas.  #YangJoint02ThanksYa TambahHARI TambahPakBOWO @prabowo @prabowogibran02 https://t.co/5KowUr8VXx";1;388;373;368;in;1600697951738679296;1747184396665545153;prabowoisme;https://twitter.com/prabowoisme/status/1747184396665545153
Tue Jan 16 08:50:39 +0000 2024;1747179544317169698;"Didin Wahfiudin Ayah Harun Al Rasyid. Jelas &amp  tegas mengatakan: Saya Pendukung Pak Prabowo yang diabaikan.  Mau bohong apa lagi wahai kalian, para  kaum Oportunis tak punya nurani. https://t.co/DwkqXVGJbg";5;4;183;460;in;1297510664148103168;1747179544317169698;GeiszChalifah;https://twitter.com/GeiszChalifah/status/1747179544317169698
Tue Jan 16 08:50:27 +0000 2024;1747179495571001465;"Katakan tidak pada Prabowo Gibran";6;23;111;393;in;1682627008017350657;1747179495571001465;Resty_J_Cayah;https://twitter.com/Resty_J_Cayah/status/1747179495571001465
Tue Jan 16 08:44:34 +0000 2024;1747178015556260119;"Elektabilitas Prabowo-Gibran Tembus 51,8%, Pilpres Berpotensi Satu Putaran https://t.co/sb6owWCMf6";44;236;55;158;in;55507370;1747178015556260119;tvOneNews;https://twitter.com/tvOneNews/status/1747178015556260119
Tue Jan 16 08:26:09 +0000 2024;1747173382112841839;"Awas Tim 02 jangan mpe lihat, rese sih, ntar ditiru2 pula kampanye AMIN ini. Uda niru videotron, tapi pake dicekal dulu punya AMIN, vangkee gak tuh?  #AniesDeservesBetter  #PahitManiesAlwaysWithAnies  Kpopers Jangan Pilih Prabowo suka Offside https://t.co/2Jc7E0TRkJ";7;8;156;319;in;303620172;1747173382112841839;Radjahoki_pro;https://twitter.com/Radjahoki_pro/status/1747173382112841839
Tue Jan 16 08:19:47 +0000 2024;1747171779695841314;"Abah Anies : "wow terimakasih saya tidak pernah membayangkan wahh inilah kerja semesta ,omaygot inikan mahal ini😭😭"  Ngga papa meskipun Videotron nya udah ngga ada tapi inget  " MATI SATU TUMBUH SERIBU " ‼️  #DebatCapres  Apem APOLOGIZE TO ANIES Anies Deserve Better Prabowo https://t.co/l6IliFAhcz";4;14;148;639;in;1167078058269872128;1747171779695841314;Riweh_Banget;https://twitter.com/Riweh_Banget/status/1747171779695841314
Tue Jan 16 08:11:14 +0000 2024;1747169627481030977;"Prabowo kalau memang bernyali dan berani, seharusnya sih menerima tantangan ini..  Kalau ga ya sorry yee.. sorry yee..  Gue Cap CEMEN!! https://t.co/tZcuri40BW";3;34;32;145;in;214159664;1747169627481030977;Paltiwest;https://twitter.com/Paltiwest/status/1747169627481030977
Tue Jan 16 08:10:20 +0000 2024;1747169400455889374;"Kalau pak Prabowo gak jdi Presiden, kita bisa hemat 400T gaes utk 1 program 👍";0;6;180;468;in;273226220;1747169400455889374;erasmus70;https://twitter.com/erasmus70/status/1747169400455889374
Tue Jan 16 08:07:21 +0000 2024;1747168648639476213;"Hati-hati.. Langit mulai bertindak..  Ga ada hujan badai Pohon jatuh sendiri..  Doa Korban dan Keluarga Korban Penculikan Prabowo sedang mengejar Prabowo.. https://t.co/WvOhDRwXpS";4;40;32;167;in;214159664;1747168648639476213;Paltiwest;https://twitter.com/Paltiwest/status/1747168648639476213
Tue Jan 16 08:07:00 +0000 2024;1747168562454867984;"Kami jawab!  Ya kami siap mengawal dan menagih janji2 Prabowo-Gibran spt yg selama ini kami lakukan terhadap Jokowi. Pada pilpres 2014 dan 2019 kami dukung Jokowi, namun setelah menang kami jadi pengkritiknya. Hal serupa akan kami lakukan pd @prabowo &amp  @gibran_tweet.";8;90;64;198;in;869327120;1747168562454867984;PartaiSocmed;https://twitter.com/PartaiSocmed/status/1747168562454867984
Tue Jan 16 08:03:27 +0000 2024;1747167669496029400;"Tiba-tiba Pohon Besar di Seberang Rumah Prabowo Tumbang, Timpa Fortuner hingga Ringsek https://t.co/npU3ue68Mj";30;132;135;385;in;3319260420;1747167669496029400;geloraco;https://twitter.com/geloraco/status/1747167669496029400
Tue Jan 16 07:57:34 +0000 2024;1747166187551924595;"Setiap kejadian tdk ada yg kebetulan, semua trjd atas izin &amp  kehendak Tuhan. Tggal bagaimana manusia memaknai stiap kejadian. Utg cuma mobilnya.☕️  Sebuah Pohon Besar di Depan Rumah Prabowo Tumbang, Timpa Mobil Fortuner Milik Dokter Polri Hingga Ringsek  https://t.co/X78zgzgc5Q";6;59;65;273;in;2156465923;1747166187551924595;yusuf_dumdum;https://twitter.com/yusuf_dumdum/status/1747166187551924595
Tue Jan 16 07:49:10 +0000 2024;1747164071626232197;"Calon presiden (capres) nomor urut 02 Prabowo Subianto ditantang para aktivis mahasiswa dari berbagai kampus di Jakarta, yang tergabung dalam Mahasiswa Jakarta Bergerak.   Para aktivis mahasiswa ini mengajak Prabowo Subianto dan Tim Kampanye Nasional (TKN) Prabowo-Gibran untuk… https://t.co/QMEilctrFP";70;391;423;1353;in;55507370;1747164071626232197;tvOneNews;https://twitter.com/tvOneNews/status/1747164071626232197
Tue Jan 16 07:42:57 +0000 2024;1747162507259916503;"VIRRAL !! Prabowo "ogah" di peluk sama pendukungnya sendiri.. Perlakuan yg sangat jauh berbeda dg PakAnies, disini kita bisa melihat pemimpin yg cinta rakyat dg pemimpin yg "katanya" cinta rakyat..  #2024AniesPresiden ☝️ https://t.co/nqTZVt4IPY";9;20;186;324;in;1603593688005115905;1747162507259916503;Malika6027;https://twitter.com/Malika6027/status/1747162507259916503
Tue Jan 16 07:25:59 +0000 2024;1747158238733427003;"Dipeluk pendukung Anies ✅ Prabowo ❌  #PahitManiesAlwaysWithAnies  #달빛아래_빛이나는_제니의_생일파티 https://t.co/zc5HfuIghy";32;35;476;1372;in;2311901628;1747158238733427003;BinNuh_;https://twitter.com/BinNuh_/status/1747158238733427003
Tue Jan 16 07:11:52 +0000 2024;1747154688380932389;"Bersama Gerakan Ajengan Muda kita menangkan Prabowo Ginran 1 Putaran  MENANG MENANG MENANG  #JabarTetapPakBowo DariJabar UntukIndonesia https://t.co/lKc4VZ3f5g";0;299;166;255;in;1651498356936708098;1747154688380932389;Noviani1Saputri;https://twitter.com/Noviani1Saputri/status/1747154688380932389
Tue Jan 16 07:06:46 +0000 2024;1747153403229135295;"Dukungan terus berdatangan untuk Prabowo , baru baru Ini Gerangan Ajengan Muda deklarasi dukung Prabowo Presiden 2024   #JabarTetapPakBowo DariJabar UntukIndonesia https://t.co/m8CtBKOuHP";0;491;331;486;in;1650181058191855617;1747153403229135295;ilhamram_dani;https://twitter.com/ilhamram_dani/status/1747153403229135295
Tue Jan 16 07:04:01 +0000 2024;1747152711240630658;"Setuju sm Pak aries Prabowo-Gibran pemimpin paling pas 2024-2029, Gerakan Ajengan Muda jabar support full Prabowo 2024, semoga ini menjadi tanda kemenangan Prabowo   #JabarTetapPakBowo DariJabar UntukIndonesia https://t.co/jrhZkn9krW";1;475;315;478;in;1650181058191855617;1747152711240630658;ilhamram_dani;https://twitter.com/ilhamram_dani/status/1747152711240630658
Tue Jan 16 06:54:05 +0000 2024;1747150211963875770;"Tiba-tiba Pohon Besar di Seberang Rumah Prabowo Tumbang, Timpa Fortuner#newsupdate #update #news #text https://t.co/XddJW1HeMN";71;204;167;571;in;759692754985242625;1747150211963875770;kumparan;https://twitter.com/kumparan/status/1747150211963875770
Tue Jan 16 06:45:14 +0000 2024;1747147985589543045;"Kampanye @aniesbaswedan di Papua. Selasa 16 Januari 2024. Pak Anies lebih humanies. Prabowo pendekatannya selalu pakai cara militer. #AniesDeservesBetter  #AniesDeservesBetter https://t.co/TTqPtqqoHw";6;10;166;448;in;929287558281830400;1747147985589543045;yaniarsim;https://twitter.com/yaniarsim/status/1747147985589543045
Tue Jan 16 06:42:30 +0000 2024;1747147295240708282;"Magelang Pecah...lautan Manusia pendukung Prabowo-Gibran padati konser Prabu-Dewa 19  Gass Polll Prabowo-Gibran 1 kali putaran menang✌️🫰😻  #02menangindonesiamaju https://t.co/Lzg7vYVDf9";4;23;46;172;in;1211153840122155008;1747147295240708282;alextham878;https://twitter.com/alextham878/status/1747147295240708282
Tue Jan 16 06:36:14 +0000 2024;1747145720417923381;"Anies Tak Baper Diteriaki Nama Prabowo saat Kampanye di Sorong: Inilah Demokrasi https://t.co/e8Cg69UDkQ";10;43;202;1520;in;3319260420;1747145720417923381;geloraco;https://twitter.com/geloraco/status/1747145720417923381
Tue Jan 16 06:19:20 +0000 2024;1747141465397145711;"Rekonsiliasi ini akan menciptakan Indonesia yang kuat dan bersatu karena: Jokowi seorang yang didukung oleh mayoritas kelompok nasionalis bersatu dengan Prabowo yang didukung oleh mayoritas kelompok religius dan Islam. Total pemilih mereka 100%.  Insya Allah #Salam02Aklamasi ! https://t.co/yy8H0dAyIM";13;176;39;181;in;120968478;1747141465397145711;Fahrihamzah;https://twitter.com/Fahrihamzah/status/1747141465397145711
Tue Jan 16 06:08:35 +0000 2024;1747138760532496883;"DUA MENIT: Antara Prabowo dan Anies.  Anies dalam dua menit mempengaruhi PBB dan mendapat apresiasi Sekjen PBB. Asyiknya jika punya presiden seperti ini 😎 https://t.co/F9xjcJ7iNy";5;8;142;394;in;166261604;1747138760532496883;aindraku;https://twitter.com/aindraku/status/1747138760532496883
Tue Jan 16 05:55:08 +0000 2024;1747135377360777447;"1. anies 2. prabowo 3. ganjar 4. hari lagi last show @Y_ChikaJKT48 😭";2;3;84;414;in;1595753666577063936;1747135377360777447;albert454654271;https://twitter.com/albert454654271/status/1747135377360777447
Tue Jan 16 05:54:39 +0000 2024;1747135254970986773;"Min.. Imin.. Di ketawain bu Khofifah tuh. Mosok hy karena bu Khofifah mendukung prabowo &amp  gk mau mendukung ente trs ente Ragukan ke-NU-an bu Khofifah.  Oalah Minn..min.. Dasar si Imin.!! 😂 #CakIminDislepetKhofifah @gadisberjilbabb https://t.co/MqoYXf7f19";9;1509;842;981;in;521085037;1747135254970986773;cintalove_4ever;https://twitter.com/cintalove_4ever/status/1747135254970986773
Tue Jan 16 05:52:29 +0000 2024;1747134707211653551;"Rekam Jejak ....Jejak digital Saat Pak Anies dialog bersama Pemimpin Dunia Tanpa Pakai Teks....jadi Jelas ya Pak Anies bukan " OMON -OMON " doang seperti yg di Katakan @prabowo https://t.co/DSMJ3dMIpz";12;24;498;1290;in;1456283686312103939;1747134707211653551;Yurissa_Samosir;https://twitter.com/Yurissa_Samosir/status/1747134707211653551
Tue Jan 16 05:49:36 +0000 2024;1747133984583356796;"Calon presiden nomor urut 1 Anies Baswedan (@aniesbaswedan) mencurigai adanya rekayasa dalam Pemilihan Presiden 2024. Anies merespons Sekretaris Jenderal Partai Gerindra Ahmad Muzani (@MuzaniGerindra) yang menggaungkan satu putaran pilpres untuk kemenangan pasangan Prabowo… https://t.co/uFQEek1aWS";3;8;79;199;in;57261519;1747133984583356796;Metro_TV;https://twitter.com/Metro_TV/status/1747133984583356796
Tue Jan 16 05:42:49 +0000 2024;1747132275467387104;"2024 yang jadi presiden pasti: Anies, Prabowo, dan Ganjar (sesuai no urut). Klo mau tegak lurus, tegak luruslah pd 3 orang ini. Terutama yg kau yakini menang. Jgn tegak lurus ke yg lain yg bukan presiden. Di kita, klo sdh tak jd penguasa, suka dilepehin.";10;34;54;200;in;188194869;1747132275467387104;Adiprayitno_20;https://twitter.com/Adiprayitno_20/status/1747132275467387104
Tue Jan 16 05:40:13 +0000 2024;1747131622271726021;"@JJRizal Menurut gw sih prabowo ga berbohong, cuman emang dia kayanya gatau current events aja. Wkwkwk, which is probably worse than lying.";1;2;11;181;in;1312445368471224321;1747111685515854315;uposishitzu;https://twitter.com/uposishitzu/status/1747131622271726021
Tue Jan 16 05:36:07 +0000 2024;1747130588279320972;"Hahahahaha udh ketahuan ujungnya. ⁦@bawaslu_RI⁩ ini sebenarnya fungsinya untuk apa sih ? 😄  Bawaslu Hentikan Kasus Viral Pejabat Batubara Rapat Menangkan Prabowo https://t.co/6AIhcR8tUD";8;146;110;468;in;2156465923;1747130588279320972;yusuf_dumdum;https://twitter.com/yusuf_dumdum/status/1747130588279320972
Tue Jan 16 05:13:36 +0000 2024;1747124923922051368;"Pasangan Anies-Muhaimin dan Ganjar Mahfud memang selalu tertinggal dari Prabowo-Gibran. Kedua pasangan itu baru bisa berjanji menghapus diskriminasi usia dalam persyaratan lowongan kerja, sementara Prabowo-Gibran sudah berhasil implementasi. :-)";5;48;69;283;in;907897495044317185;1747124923922051368;UyokBack;https://twitter.com/UyokBack/status/1747124923922051368
Tue Jan 16 05:08:52 +0000 2024;1747123730667704502;"Karena bagi Ganjar, rakyat adalah tuannya, maka sebisa mungkin akan berusaha melayani dgn baik, beda dgn Prabowo dkk, ikut pilpres Krn hanya ingin menguasai rakyat. #GanjarMahfud2024   Ganjar capres yang punya adab dan attitude baik. Memberi sesuatu dengan ramah, tidak asal… https://t.co/IxlEpkOeZd";1;15;44;156;in;154435354;1747123730667704502;ch_chotimah2;https://twitter.com/ch_chotimah2/status/1747123730667704502
Tue Jan 16 05:07:03 +0000 2024;1747123276659507335;"@wyankapradana @sicengengelaaah @gibran_tweet @prabowo Wkwkwkw ngaco kata siapa ga pake duit rakyat? justru itu pake uang rakyat yang secara sukarela :)";0;1;1;151;in;1257647019356647426;1746841263192920188;axecusme;https://twitter.com/axecusme/status/1747123276659507335
Tue Jan 16 05:06:49 +0000 2024;1747123216441823453;"Kegiatan PakAnies di Sorong, berdialog dg pedagang di pasar ikan jompu, berdialog dg warga jg anak2. Seperti kata pace ini : "Anies lbh paham soal papua drpd prabowo yg pake cara2 militer di Timor Leste sedangkan Anies pake cara phsicology mengerti tentang orng2 Papua.." https://t.co/mKmSbBzDSk";12;34;782;2425;in;1603593688005115905;1747123216441823453;Malika6027;https://twitter.com/Malika6027/status/1747123216441823453
Tue Jan 16 05:03:12 +0000 2024;1747122305753661583;"Mahasiswa Jakarta Tantang Prabowo Berdialog Soal Pelanggaran HAM Masa Lalu https://t.co/ZEh8r9sWq8";28;78;244;749;in;55507370;1747122305753661583;tvOneNews;https://twitter.com/tvOneNews/status/1747122305753661583
Tue Jan 16 04:58:21 +0000 2024;1747121084770709621;"PRABOWO GIBRAN TOP SURVEI... MENANG SEKALI PUTARAN ✊🇮🇩  #Projo #Jokowi #Gibran #Prabowo https://t.co/lDD0FDJaPs";3;89;96;201;in;300807131;1747121084770709621;Projo_Pusat;https://twitter.com/Projo_Pusat/status/1747121084770709621
Tue Jan 16 04:56:31 +0000 2024;1747120625200849375;"prabowo 1 putaran anies ganjar 2 putaran";7;7;57;150;in;786517290858614784;1747120625200849375;bitxt;https://twitter.com/bitxt/status/1747120625200849375
Tue Jan 16 04:45:20 +0000 2024;1747117809904267742;"@wyankapradana @Muhamad56968091 @gibran_tweet @prabowo mahal dari duit haram kali tuh mah, duit kita2 mah halal mbak";0;2;3;253;in;1685324078021009408;1746841263192920188;meongsukakucing;https://twitter.com/meongsukakucing/status/1747117809904267742
Tue Jan 16 04:33:45 +0000 2024;1747114895353753952;"Ahok nahan diri ga ikut kampanye Ganjar karena masih punya jabatan komisaris Pertamina Perusahaan BUMN.  Tapi Eric Tohir menteri BUMN,  udah ga bisa nahan diri buat ga campaign Prabowo Gibran.  Respect ahok";91;108;1440;9645;in;1517123019453636609;1747114895353753952;legislatweet;https://twitter.com/legislatweet/status/1747114895353753952
Tue Jan 16 04:33:27 +0000 2024;1747114819298394523;""PKS Parpol ku, #Prabowo Presidenku" 😍😍✌✌  Gak bahaya to?  Kader dan loyalis PKS Jabar pilih @prabowo  Tunggu episode selanjutnya 😁😍✌  Tambah GaSnya agar orang tahu KEBAIKAN #PrabowoGibran2024 https://t.co/JpwOEZV1Wp";20;103;83;242;in;1189039138835554304;1747114819298394523;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1747114819298394523
Tue Jan 16 04:28:10 +0000 2024;1747113491117580521;"@wyankapradana @gibran_tweet @prabowo ini buzzer guys, keliatan dari briefnya wkwkwkwk";0;7;0;205;in;1690006279371055104;1746841263192920188;hyimcan;https://twitter.com/hyimcan/status/1747113491117580521
Tue Jan 16 04:24:11 +0000 2024;1747112487932268633;"Ini menteri-menteri udah pada turun gunung semua njir.  Erick Tohir undang Prabowo di acara natalan  Airlangga bagi-bagi sembako atas nama perintah Jokowi  Zulkifli Hasan udah muter-muter kmana2  Arahan siapa ya kira-kira";139;186;1392;5186;in;1517123019453636609;1747112487932268633;legislatweet;https://twitter.com/legislatweet/status/1747112487932268633
Tue Jan 16 04:20:01 +0000 2024;1747111437770895713;"Mahfud MD meminta agar Bawaslu Sumut mengusut tuntas dugaan sejumlah pejabat di Kabupaten Batubara, Sumut yang diduga mengerahkan Kepala Desa untuk mendukung calon nomor urut 2 Prabowo Subianto dan Gibran Rakabuming Raka.  Menurut Mahfud, meski hal itu sudah dibantah oleh… https://t.co/m2zbt6fxT5";3;15;67;125;in;2695463725;1747111437770895713;triwul82;https://twitter.com/triwul82/status/1747111437770895713
Tue Jan 16 04:16:08 +0000 2024;1747110463702471150;"PRABOWO DAN KEKACAUAN DIRINYA DISIKAT 3 MEDIA BESAR DUNIA...  3 MEDIA BESAR DUNIA BONGKAR KEBOBROKAN PRABOWO....‼️  #BobroknyaKemenhan #BobroknyaKemenhan 🆘🆗 https://t.co/x56tTKrvBu";5;5;202;283;in;1679184284098367489;1747110463702471150;P3n99u94t_;https://twitter.com/P3n99u94t_/status/1747110463702471150
Tue Jan 16 04:14:08 +0000 2024;1747109958469169322;"Wahana Lingkungan Hidup Indonesia atau Walhi membeberkan sejumlah perusahaan milik calon presiden nomor urut 2, Prabowo Subianto, yang menguasai tanah seluas 500.000 hektare.   #TempoHeadliner https://t.co/7HQCb4uYoQ";5;31;130;310;in;18129942;1747109958469169322;tempodotco;https://twitter.com/tempodotco/status/1747109958469169322
Tue Jan 16 04:12:51 +0000 2024;1747109636325458292;"Tokoh Sumut Desak Bawaslu Segera Usut Kabid SMP Disdik Medan Kampanyekan Prabowo-Gibran https://t.co/CbObTCBoqU";0;2;63;135;in;1443801854756880385;1747109636325458292;kba_news;https://twitter.com/kba_news/status/1747109636325458292
Tue Jan 16 04:02:49 +0000 2024;1747107109848961384;"Reza Indragiri :“Kalau hasil surveynya emang objektif nyata seperti itu bukan rekasaya ya, (Prabowo) kenapa harus risau ya, mengeluarkan amarah di panggung pasca debat”  Sekarang mereka lagi panik gegara Videotron yang dipunggawai oleh Kpopres bang😆🤣  Anies deserve better☝️❤ https://t.co/PGqObr8Zx6";6;18;375;1502;in;1419959939808722950;1747107109848961384;LagiBeTeAjj;https://twitter.com/LagiBeTeAjj/status/1747107109848961384
Tue Jan 16 04:01:14 +0000 2024;1747106713134928116;"terus dukung untuk hilirisasi dan seperti kata pak Prabowo untuk Stop Ekspor Nikel ke luar negeri walaupun banyak permintaan demi ekonomi indonesia lebih baik https://t.co/9wHTEaiUap";2;374;387;290;in;1623016807;1747106713134928116;Waudira;https://twitter.com/Waudira/status/1747106713134928116
Tue Jan 16 04:00:00 +0000 2024;1747106401674305856;"saat strategi industrialisasi buruk, maka hilirisasi bakal sia sia , oleh karena itu kita harus Stop Ekspor Nikel agar semuanya normal dan dan nikel adalah langkah bijak yg diusung prabowo. https://t.co/ELl17mXcLk";2;462;440;439;in;1566033436871389185;1747106401674305856;TxtZodiak;https://twitter.com/TxtZodiak/status/1747106401674305856
Tue Jan 16 03:51:49 +0000 2024;1747104343550251370;"Pendaftaran Prabowo Gibran tak sah. Ketua @KPU_ID harus dipecat. Prabowo Gibran harus didiskualifikasi @DKPP_RI";3;18;71;177;in;798901988909907968;1747104343550251370;Syarman59;https://twitter.com/Syarman59/status/1747104343550251370
Tue Jan 16 03:25:10 +0000 2024;1747097637579579484;""Loe pilih #Prabowo loe teman gw, loe pilih AB, sorry ye sorry ye..! " 🤣😃  Wes... wes.. anak2 GenZ kalo buat konten keren  Politik Riang, tidak tegang-tegangan tapi jogetin aja 😃🤣  #PrabowoGibran2024 semakin di hati ❤💞✌✌ https://t.co/WiuoxeTWzX";5;88;52;188;in;1189039138835554304;1747097637579579484;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1747097637579579484
Tue Jan 16 03:16:10 +0000 2024;1747095372026311074;"Jokowi turun gunung menaikkan coba elektabilitas Prabowo-Gibran yang tak kunjung tembus 50 persen. Apa saja yang ia lakukan?  #MajalahTempo https://t.co/YDoC5ZfzUs";37;69;292;601;in;18129942;1747095372026311074;tempodotco;https://twitter.com/tempodotco/status/1747095372026311074
Tue Jan 16 03:15:11 +0000 2024;1747095121743724653;"Istana Bantah Jokowi Janjikan Angkat Guru Jadi ASN Jika Prabowo-Gibran Menang #newsupdate #update #news #text https://t.co/xfeSPg8Zdb";19;73;55;134;in;759692754985242625;1747095121743724653;kumparan;https://twitter.com/kumparan/status/1747095121743724653
Tue Jan 16 03:03:09 +0000 2024;1747092095209553956;"Makanya pak Prabowo jangan nyalon biar hemat 1 putaran calonnya pak Ganjar vs Pak Anies";0;3;37;130;in;273226220;1747092095209553956;erasmus70;https://twitter.com/erasmus70/status/1747092095209553956
Tue Jan 16 02:59:07 +0000 2024;1747091077960736991;"Relawan Prabowo Borong Sayur yang Tak Laku dari Petani 7 Ton Per Hari untuk Kaum Dhuafa https://t.co/prCTaSFInh";11;48;55;172;in;41730943;1747091077960736991;VIVAcoid;https://twitter.com/VIVAcoid/status/1747091077960736991
Tue Jan 16 02:57:00 +0000 2024;1747090546827665476;"Bawaslu Hentikan Kasus Viral Pejabat Batubara Rapat Menangkan Prabowo https://t.co/pCIFe1pEuW";119;295;263;782;in;17128975;1747090546827665476;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1747090546827665476
Tue Jan 16 02:30:43 +0000 2024;1747083932011724962;"@wyankapradana @gibran_tweet @prabowo Kaya y lebih bagusan ini hahah https://t.co/xzainxVD9L";1;10;33;547;in;799468437638508544;1746841263192920188;Muhamad56968091;https://twitter.com/Muhamad56968091/status/1747083932011724962
Tue Jan 16 02:27:34 +0000 2024;1747083141733548323;"@enamjuliii - Punya anak sholeh - Rumahnya bagus - Istrinya sosok ideal - Kerjanya berdampak - Ekonominya oke  Anies kalau gagal capres, tawaran ngedosen dari universitas luar negeri atau tawaran direktur organisasi internasional pasti udah antre  Kita yg jelata ini yg terjebak sama Prabowo";34;20;112;768;in;1493170253995462662;1747041245317484907;bergulingan;https://twitter.com/bergulingan/status/1747083141733548323
Tue Jan 16 02:21:46 +0000 2024;1747081680639406104;"Baliho Prabowo-Gibran Tutup Trotoar di Jakarta, Koalisi Pejalan Kaki: Merampas Hak Tunanetra dan Disabilitas https://t.co/IXHtj4qvjO";17;33;279;543;in;907897495044317185;1747081680639406104;UyokBack;https://twitter.com/UyokBack/status/1747081680639406104
Tue Jan 16 02:17:55 +0000 2024;1747080713319379191;"AMIN Sudah Kuat, Aktivis NU: Dukungan Khofifah ke Prabowo-Gibran Tak Berpengaruh https://t.co/EocwDrqra6";0;1;59;158;in;1443801854756880385;1747080713319379191;kba_news;https://twitter.com/kba_news/status/1747080713319379191
Tue Jan 16 02:01:47 +0000 2024;1747076649475264889;"Jokowi memiliki hasil survey resmi dari Badan intelijen negara.dan hasil survey  real lembaga one client tersebut adalah 39% untuk hasil prabowo gibran.itu sudah hasil dari semua kerja keras tim.makan malam adalah pembahasan dan juga sebagai pembuktian harus turun gunung jokowi";17;56;245;578;in;1164662394942922752;1747076649475264889;InfoLurah;https://twitter.com/InfoLurah/status/1747076649475264889
Tue Jan 16 01:57:17 +0000 2024;1747075518292431203;"para pendukung Jokowi yg sekarang dukung Ganjar, motivasi mereka untuk kebaikan Indonesia. para pendukung Jokowi yg sekarang dukung Prabowo, motivasi mereka mengamankan perut. gua bisa pastikan itu 100 persen. soal perut. ga ada duit di kubu ganjar. beli kaos sendiri via tokped";7;42;71;333;in;1296382061758955520;1747075518292431203;BangWin04;https://twitter.com/BangWin04/status/1747075518292431203
Tue Jan 16 01:50:59 +0000 2024;1747073933629948196;"Dia sedang memperjuangkan diri dan anaknya sendiri.   Kalian pikir ini demi Prabowo?";32;96;1093;3813;in;907897495044317185;1747073933629948196;UyokBack;https://twitter.com/UyokBack/status/1747073933629948196
Tue Jan 16 01:49:42 +0000 2024;1747073612337852614;"@wyankapradana @gibran_tweet @prabowo Lebih keren ini, GA PAKE DUIT RAKYAT  ANIES DESERVE BETTER";0;11;26;518;in;1293539588053450752;1746841263192920188;sicengengelaaah;https://twitter.com/sicengengelaaah/status/1747073612337852614
Tue Jan 16 01:41:32 +0000 2024;1747071556797518091;"@wyankapradana @gibran_tweet @prabowo Lebih keren ini, baru naik beberapa jam udah ada yang minta buat diturunin 🤭 ada yang takut kalah saing dengan anies, karena dia memang deserve better. https://t.co/4EgL0AdAHw";0;4;20;208;in;434140894;1746841263192920188;catperku;https://twitter.com/catperku/status/1747071556797518091
Tue Jan 16 01:35:12 +0000 2024;1747069963293343977;"PAPUA 16 JAN 2024 Subhanallah Masya Allah Pagi ini Pak ANIES Berkunjung Ke PASAR pelelangan Ikan JEMPUR SORONG Bro. Warga PAPUA mengatakan: PAK ANIES Lebih Mengerti Tentang PEMBANGUNAN &amp  PSIKOLOGI di PAPUA👍👍  Klo PRABOWO Pakai Cara2 Militer sperti di Timor Liste🤣😁      👇👇👇 https://t.co/vDbaRS9uwU";8;15;188;588;in;1685182301800656896;1747069963293343977;Azri_Ardhani;https://twitter.com/Azri_Ardhani/status/1747069963293343977
Tue Jan 16 01:34:57 +0000 2024;1747069900118741147;"Saya tidak suka Anies. Ganjar apalagi. Tapi ketidaksukaan ke Prabowo dan klan Jokowi (dinasti KKN) lebih daripada semuanya. Permanen.  Kalau Magniz Suseno pakai term lesser evil dalam diskursus pemilu, mereka yang disebut terakhir di atas saya definisikan sebagai absolute evil.";11;28;437;1838;in;478829168;1747069900118741147;denismalhotra;https://twitter.com/denismalhotra/status/1747069900118741147
Tue Jan 16 01:24:34 +0000 2024;1747067285427392989;"Walhi Sebut Belasan Perusahaan Prabowo Kuasai 500 Ribu Hektare Lahan https://t.co/IdUyAo8jZR #TempoBisnis";48;102;771;1815;in;18129942;1747067285427392989;tempodotco;https://twitter.com/tempodotco/status/1747067285427392989
